"","PercProtected","ResourceMobility","ProtectedCC","WorkingCC","MeanPayoff","meanTimeWorking"
"117",0.15,0.35,0.139866666666667,0.0088,1.449,0.810216724259988
"118",0.2,0.35,0.098775,0.0103125,1.3285,0.796585368766611
"119",0.25,0.35,0.07474,0.0107266666666667,1.436,0.769314337255579
"120",0.3,0.35,0.0569333333333333,0.0121785714285714,1.195,0.762710947407811
"121",0.35,0.35,0.0481857142857143,0.0130153846153846,1.1195,0.766509069374212
"122",0.4,0.35,0.0487875,0.0130833333333333,1.478,0.776790022265653
"123",0.45,0.35,0.0372,0.0162,1.209,0.750386275899272
"124",0.5,0.35,0.89893,0.47487,17,0.966659033635996
"125",0.55,0.35,0.918572727272727,0.624544444444444,17,0.963426000624544
"126",0.6,0.35,0.850491666666667,0.577325,17,0.969639131606691
"127",0.65,0.35,0.793323076923077,0.5184,17,0.965193301664074
"128",0.7,0.35,0.748321428571429,0.439516666666667,17,0.968536853690519
"129",0.75,0.35,0.7029,0.33452,17,0.952201381667078
"130",0.8,0.35,0.62570625,0.178375,17,0.953831347146821
"131",0.85,0.35,0.0192529411764706,0.0576666666666667,1.1305,0.734513999322862
"132",0.9,0.35,0.0163833333333333,0.0810000000000001,1.2585,0.707624513784766
"133",0.95,0.35,0.0169368421052632,0.1701,1.3175,0.71626189369793
"134",0.05,0.4,0.3592,0.00781052631578947,1.356,0.81908283950646
"135",0.1,0.4,0.1773,0.00712222222222222,1.371,0.822108910560201
"136",0.15,0.4,0.1208,0.00921764705882353,1.266,0.815903377402639
"137",0.2,0.4,0.087925,0.0102625,1.191,0.824647542911766
"138",0.25,0.4,0.06666,0.00956,1.207,0.805320876137747
"139",0.3,0.4,0.0536166666666667,0.0114642857142857,1.0125,0.80027164476865
"140",0.35,0.4,0.0485142857142857,0.0120307692307692,1.2335,0.801966381469826
"141",0.4,0.4,0.043625,0.0129083333333333,1.261,0.80125057117671
"142",0.45,0.4,0.754666666666667,0.216990909090909,17,0.967190205735777
"143",0.5,0.4,0.96434,0.6153,17,0.96720761748912
"144",0.55,0.4,0.904063636363636,0.623777777777778,17,0.967959648714174
"145",0.6,0.4,0.8263,0.577825,17,0.966608346484587
"146",0.65,0.4,0.762938461538462,0.518628571428571,17,0.966300350101057
"147",0.7,0.4,0.71145,0.439983333333333,17,0.967410361523702
"148",0.75,0.4,0.619706666666667,0.33198,17,0.955601558125994
"149",0.8,0.4,0.0215125,0.042325,1.182,0.810114689229801
"150",0.85,0.4,0.0181235294117647,0.0566666666666667,1.048,0.770579576005222
"151",0.9,0.4,0.0168166666666667,0.0890000000000001,1.1985,0.756534537868133
"152",0.95,0.4,0.0143263157894737,0.1716,1.0905,0.74149334274374
"153",0.05,0.45,0.3062,0.00766842105263158,0.9925,0.826689396784309
"154",0.1,0.45,0.15145,0.008,1.0865,0.834324070874449
"155",0.15,0.45,0.1032,0.00778235294117647,1.144,0.839245231689703
"156",0.2,0.45,0.074575,0.00740625,1.158,0.831182646718196
"157",0.25,0.45,0.06308,0.00968666666666667,1.1205,0.842313380062674
"158",0.3,0.45,0.05485,0.0107071428571429,1.098,0.849980339937143
"159",0.35,0.45,0.0425714285714286,0.0116384615384615,1.0095,0.819914740097854
"160",0.4,0.45,0.0706875,0.0177333333333333,1.9615,0.8461698071856
"161",0.45,0.45,0.839888888888889,0.350736363636364,17,0.966473305602564
